departamento;municipio;puesto;mujeres;hombres;total;mesas;comuna;dirección
BOLIVAR;TIQUISIO (PTO. RICO);TIQUISIO NUEVO;690;855;1545;5;;INST.EDUC.TIQUISIO NUEVO SEDE PRIMARIA
BOLIVAR;TIQUISIO (PTO. RICO);INST EDUC DE MINA SECA SEDE LOS PLANOS;106;118;224;1;;CALLE PRINCIPAL
BOLIVAR;TURBACO;INST EDC CRISANTO LUQUE;7067;6643;13710;42;01COMUNA 1;CTERA TRONC DE OCC.KM 15 LA BOM.28-156
BOLIVAR;TURBACO;SENA REGIONAL BOLIVAR;2418;2786;5204;16;01COMUNA 1;KM 1 VIA A TURBACO
BOLIVAR;TURBACO;INST EDUC ALFONSO LOPEZ PUMARE;2376;2357;4733;15;06COMUNA 6;PARAISO SECTOR ARROYO LEJOS CRA 10 NO. 26 74
BOLIVAR;TURBACO;INST EDUC LA BUENA ESPERANZA;3895;2544;6439;20;05COMUNA 5;BARR PARA LA CONQ, Cll 27 A kr 4E -185
BOLIVAR;TURBACO;I.E. QUERIDOS AMIGOS;779;684;1463;5;01COMUNA 1;MZ. 14 LOTE 1
BOLIVAR;TURBACO;INST EDUC CUARTA POZA DE MANGA;4429;6951;11380;35;04COMUNA 4;BR. EL ROSARIO CALLE POZA DE MANGA CRA 27 112
BOLIVAR;TURBACO;INST EDUC 4 P. DE MANGA - HILD;1858;1486;3344;11;02COMUNA 2;BR. SAN PEDRO SECTOR MEDIA TAPA MZ 2 LT 9 ETAPA 1
BOLIVAR;TURBACO;INST EDUC FELIPE SANTIAGO ESCO;3113;3126;6239;19;03COMUNA 3;BR. PUMAREJO CL ESPICHE AV. PRINCIPAL
BOLIVAR;TURBACO;INST EDUC F SANTIAGO - MARIA A;1514;1229;2743;9;03COMUNA 3;BARRIO JUAN 23 CALLE LA ESTRELLA
BOLIVAR;TURBACO;INST EDUC CRISANTO LUQUE SEDE;1244;1153;2397;8;03COMUNA 3;CIUDADELA BONANZA MZ 1 LT 1
BOLIVAR;TURBACO;IE 4TA POZA DE MANGA SD N SRA DE SOCORRO;2735;1889;4624;14;02COMUNA 2;CLL 17 No 20 83 BARRIO LA CRUZ
BOLIVAR;TURBACO;CENTRO DE VIDA;5250;5521;10771;14;;URBANIZACION LA GRANJA TV 13A CENTRO DE VIDA LT 01
BOLIVAR;TURBACO;CARCEL DE TURBACO;45;0;45;1;;URBANIZACION BOSQUE DE LA CEIBA
BOLIVAR;TURBACO;CAÑAVERAL;1454;1466;2920;9;07 CORREGIMIENTO CAÑAVERAL;COR.CAÑAVERAL PLAZA PpAL Cl LA CONCEP
BOLIVAR;TURBACO;I E AGUAS PRIETAS;82;56;138;1;01COMUNA 1;vereda aguas prietas via turbaco
BOLIVAR;TURBACO;CHIQUITO;153;182;335;1;08 CORREG SAN JOSE DE CHIQUITO;PLAZA PRINCIPAL CGTO S. JOSE DE CHIQUITO
BOLIVAR;TURBANA;IE MARCO FIDEL SUAREZ;3156;3317;6473;20;;CALLE LAS FLORES
BOLIVAR;TURBANA;IE INETI SEDE NUESTRA SEÑORA DEL CARMEN;3855;4161;8016;24;;CALLE CALDAS
BOLIVAR;TURBANA;BALLESTAS;951;952;1903;6;;IE DE BALLESTAS PLAZA PPAL
BOLIVAR;TURBANA;COVADO - PUEBLO NUEVO;225;256;481;2;;IE DE BALLESTAS SEDE LOMA DE MATUNILLA PLAZA PPAL
BOLIVAR;TURBANA;VEREDA EL CHORRO Y LA LEGUA;72;104;176;1;;VARIANTE MAMONAL GAMBOTE  KILOMETRO 24
BOLIVAR;VILLANUEVA;PUESTO CABECERA MUNICIPAL;8062;8019;16081;49;;CALLE 14 No 16-79 SECTOR LA CANDELARIA
BOLIVAR;VILLANUEVA;CIPACOA;718;781;1499;5;;I.E CIPACOA SD PRIMARIA KM9 CLL CAMPO ALEGRE
BOLIVAR;VILLANUEVA;ALGARROBO;75;140;215;1;;PLAZA PRINCIPAL KM 12
BOLIVAR;ZAMBRANO;PUESTO CABECERA MUNICIPAL;4669;5115;9784;30;;CLL 12 N° 12-78 BARRIO EL AMPARO
BOLIVAR;ZAMBRANO;JESUS DEL RIO;56;140;196;1;;INS.EDUC. ERASMO DONADO LLANOS CLL 12 N° 12-78
BOLIVAR;ZAMBRANO;VEREDA CAPACA;91;115;206;1;;I.E SAGRADO CORAZÓN DE JESUS SEDE NUEVA ESPERANZA
